task_id,command_sent,change_index,state,timestamp,task_outputs,task_output_results,task_output_position,task_data
e0005901-2dbc-4c9f-8e41-94c23d7921c6,SingleTask,3,COMPLETE,2026-03-13T16:01:01.006+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""e0005901-2dbc-4c9f-8e41-94c23d7921c6"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
b471de14-c069-45ec-9d5c-eac515a9d8db,SingleTask,1,PENDING,2026-03-13T16:01:01.015+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""b471de14-c069-45ec-9d5c-eac515a9d8db"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
b471de14-c069-45ec-9d5c-eac515a9d8db,SingleTask,2,EXECUTE,2026-03-13T16:01:02.033+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""b471de14-c069-45ec-9d5c-eac515a9d8db"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
b471de14-c069-45ec-9d5c-eac515a9d8db,SingleTask,3,COMPLETE,2026-03-13T16:01:15.191+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""b471de14-c069-45ec-9d5c-eac515a9d8db"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
1fa6506c-1c9c-45a3-bc8a-10e29a4a4e79,SingleDeviceAction,1,PENDING,2026-03-13T16:01:15.221+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""1fa6506c-1c9c-45a3-bc8a-10e29a4a4e79"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
1fa6506c-1c9c-45a3-bc8a-10e29a4a4e79,SingleDeviceAction,2,EXECUTE,2026-03-13T16:01:16.236+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""1fa6506c-1c9c-45a3-bc8a-10e29a4a4e79"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
1fa6506c-1c9c-45a3-bc8a-10e29a4a4e79,SingleDeviceAction,3,COMPLETE,2026-03-13T16:01:18.251+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""1fa6506c-1c9c-45a3-bc8a-10e29a4a4e79"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
01427caa-aa14-4818-8639-4d11e62a1f2b,SingleDeviceAction,1,PENDING,2026-03-13T16:01:18.261+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""01427caa-aa14-4818-8639-4d11e62a1f2b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
01427caa-aa14-4818-8639-4d11e62a1f2b,SingleDeviceAction,2,EXECUTE,2026-03-13T16:01:19.281+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""01427caa-aa14-4818-8639-4d11e62a1f2b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
01427caa-aa14-4818-8639-4d11e62a1f2b,SingleDeviceAction,3,COMPLETE,2026-03-13T16:01:20.296+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""01427caa-aa14-4818-8639-4d11e62a1f2b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
a11e9e4c-da14-4650-99d2-99842fa3bbf8,UpdateWorldState_From_uLM,1,PENDING,2026-03-13T16:01:21.313+01:00,"{""Position"": ""0"", ""Results"": ""Devices: (5-COMPLETE; 7-COMPLETE""}",Devices: (5-COMPLETE; 7-COMPLETE,0,"{""id"": ""a11e9e4c-da14-4650-99d2-99842fa3bbf8"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Devices: (5-COMPLETE; 7-COMPLETE""}}"
a11e9e4c-da14-4650-99d2-99842fa3bbf8,UpdateWorldState_From_uLM,2,EXECUTE,2026-03-13T16:01:22.331+01:00,"{""Position"": ""0"", ""Results"": ""Devices: (5-COMPLETE; 7-COMPLETE""}",Devices: (5-COMPLETE; 7-COMPLETE,0,"{""id"": ""a11e9e4c-da14-4650-99d2-99842fa3bbf8"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Devices: (5-COMPLETE; 7-COMPLETE""}}"
a11e9e4c-da14-4650-99d2-99842fa3bbf8,UpdateWorldState_From_uLM,3,COMPLETE,2026-03-13T16:01:23.345+01:00,"{""Position"": ""0"", ""Results"": ""Devices: (5-COMPLETE; 7-COMPLETE""}",Devices: (5-COMPLETE; 7-COMPLETE,0,"{""id"": ""a11e9e4c-da14-4650-99d2-99842fa3bbf8"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Devices: (5-COMPLETE; 7-COMPLETE""}}"
43a3c23a-edb4-4752-917d-559dade67009,SingleDeviceAction,1,PENDING,2026-03-13T16:01:23.385+01:00,"{""Position"": ""0"", ""Results"": ""p[0.047267, 0.008453, -0.000224, -0.001051, -0.000463, -0.016441]""}","p[0.047267, 0.008453, -0.000224, -0.001051, -0.000463, -0.016441]",0,"{""id"": ""43a3c23a-edb4-4752-917d-559dade67009"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""p[0.047267, 0.008453, -0.000224, -0.001051, -0.000463, -0.016441]""}}"
43a3c23a-edb4-4752-917d-559dade67009,SingleDeviceAction,2,EXECUTE,2026-03-13T16:01:24.401+01:00,"{""Position"": ""0"", ""Results"": ""p[0.047267, 0.008453, -0.000224, -0.001051, -0.000463, -0.016441]""}","p[0.047267, 0.008453, -0.000224, -0.001051, -0.000463, -0.016441]",0,"{""id"": ""43a3c23a-edb4-4752-917d-559dade67009"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""p[0.047267, 0.008453, -0.000224, -0.001051, -0.000463, -0.016441]""}}"
43a3c23a-edb4-4752-917d-559dade67009,SingleDeviceAction,3,COMPLETE,2026-03-13T16:01:33.516+01:00,"{""Position"": ""0"", ""Results"": ""p[0.047267, 0.008453, -0.000224, -0.001051, -0.000463, -0.016441]""}","p[0.047267, 0.008453, -0.000224, -0.001051, -0.000463, -0.016441]",0,"{""id"": ""43a3c23a-edb4-4752-917d-559dade67009"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""p[0.047267, 0.008453, -0.000224, -0.001051, -0.000463, -0.016441]""}}"
38245413-5d03-4ec7-906d-81b154d27b38,SingleDeviceAction,1,PENDING,2026-03-13T16:01:33.521+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""38245413-5d03-4ec7-906d-81b154d27b38"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
38245413-5d03-4ec7-906d-81b154d27b38,SingleDeviceAction,2,EXECUTE,2026-03-13T16:01:34.521+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""38245413-5d03-4ec7-906d-81b154d27b38"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
38245413-5d03-4ec7-906d-81b154d27b38,SingleDeviceAction,3,COMPLETE,2026-03-13T16:01:35.525+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""38245413-5d03-4ec7-906d-81b154d27b38"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
1fbb67d2-55fb-493d-ae1f-ca9547bc5076,SingleDeviceAction,1,PENDING,2026-03-13T16:01:35.531+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""1fbb67d2-55fb-493d-ae1f-ca9547bc5076"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
1fbb67d2-55fb-493d-ae1f-ca9547bc5076,SingleDeviceAction,2,EXECUTE,2026-03-13T16:01:36.543+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""1fbb67d2-55fb-493d-ae1f-ca9547bc5076"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
1fbb67d2-55fb-493d-ae1f-ca9547bc5076,SingleDeviceAction,3,COMPLETE,2026-03-13T16:01:37.559+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""1fbb67d2-55fb-493d-ae1f-ca9547bc5076"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
d6b342c3-5f6c-4a3d-adbc-1131e1a1fc7f,SingleTask,1,PENDING,2026-03-13T16:01:37.569+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""d6b342c3-5f6c-4a3d-adbc-1131e1a1fc7f"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
d6b342c3-5f6c-4a3d-adbc-1131e1a1fc7f,SingleTask,2,EXECUTE,2026-03-13T16:01:38.581+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""d6b342c3-5f6c-4a3d-adbc-1131e1a1fc7f"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
d6b342c3-5f6c-4a3d-adbc-1131e1a1fc7f,SingleTask,3,COMPLETE,2026-03-13T16:01:48.750+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""d6b342c3-5f6c-4a3d-adbc-1131e1a1fc7f"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
52909a6d-65ea-452f-8a6d-8ba1b0c860c3,SingleTask,1,PENDING,2026-03-13T16:01:48.759+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""52909a6d-65ea-452f-8a6d-8ba1b0c860c3"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
52909a6d-65ea-452f-8a6d-8ba1b0c860c3,SingleTask,2,EXECUTE,2026-03-13T16:01:49.778+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""52909a6d-65ea-452f-8a6d-8ba1b0c860c3"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
52909a6d-65ea-452f-8a6d-8ba1b0c860c3,SingleTask,3,COMPLETE,2026-03-13T16:02:01.976+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""52909a6d-65ea-452f-8a6d-8ba1b0c860c3"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
dc56a3b2-594a-4f18-8f41-57eabbb42fcb,SingleDeviceAction,1,PENDING,2026-03-13T16:02:02.004+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""dc56a3b2-594a-4f18-8f41-57eabbb42fcb"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
dc56a3b2-594a-4f18-8f41-57eabbb42fcb,SingleDeviceAction,2,EXECUTE,2026-03-13T16:02:03.027+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""dc56a3b2-594a-4f18-8f41-57eabbb42fcb"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
dc56a3b2-594a-4f18-8f41-57eabbb42fcb,SingleDeviceAction,3,COMPLETE,2026-03-13T16:02:04.048+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""dc56a3b2-594a-4f18-8f41-57eabbb42fcb"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
5a0f5291-5ab3-4057-b873-32dbd241071c,SingleTask,1,PENDING,2026-03-13T16:02:04.075+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""5a0f5291-5ab3-4057-b873-32dbd241071c"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
5a0f5291-5ab3-4057-b873-32dbd241071c,SingleTask,2,EXECUTE,2026-03-13T16:02:05.101+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""5a0f5291-5ab3-4057-b873-32dbd241071c"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
5a0f5291-5ab3-4057-b873-32dbd241071c,SingleTask,3,COMPLETE,2026-03-13T16:02:18.356+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""5a0f5291-5ab3-4057-b873-32dbd241071c"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
32b0cb5b-e562-4131-a819-3b1632399a51,SingleTask,1,PENDING,2026-03-13T16:02:18.374+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""32b0cb5b-e562-4131-a819-3b1632399a51"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
32b0cb5b-e562-4131-a819-3b1632399a51,SingleTask,2,EXECUTE,2026-03-13T16:02:19.396+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""32b0cb5b-e562-4131-a819-3b1632399a51"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
32b0cb5b-e562-4131-a819-3b1632399a51,SingleTask,3,COMPLETE,2026-03-13T16:02:31.641+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""32b0cb5b-e562-4131-a819-3b1632399a51"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
b207478f-d23a-4a13-9498-c6dd3ba315c7,SingleDeviceAction,1,PENDING,2026-03-13T16:02:31.658+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""b207478f-d23a-4a13-9498-c6dd3ba315c7"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
b207478f-d23a-4a13-9498-c6dd3ba315c7,SingleDeviceAction,2,EXECUTE,2026-03-13T16:02:32.675+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""b207478f-d23a-4a13-9498-c6dd3ba315c7"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
b207478f-d23a-4a13-9498-c6dd3ba315c7,SingleDeviceAction,3,COMPLETE,2026-03-13T16:02:33.681+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""b207478f-d23a-4a13-9498-c6dd3ba315c7"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
32ddd43b-a111-4728-a250-00e2502c6104,SingleTask,1,EXECUTE,2026-03-13T16:02:34.730+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""32ddd43b-a111-4728-a250-00e2502c6104"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
32ddd43b-a111-4728-a250-00e2502c6104,SingleTask,2,COMPLETE,2026-03-13T16:02:47.965+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""32ddd43b-a111-4728-a250-00e2502c6104"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
162b8057-e4f8-4859-8f83-8da7233ea390,SingleTask,1,PENDING,2026-03-13T16:02:47.977+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""162b8057-e4f8-4859-8f83-8da7233ea390"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
162b8057-e4f8-4859-8f83-8da7233ea390,SingleTask,2,EXECUTE,2026-03-13T16:02:48.994+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""162b8057-e4f8-4859-8f83-8da7233ea390"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
162b8057-e4f8-4859-8f83-8da7233ea390,SingleTask,3,COMPLETE,2026-03-13T16:03:01.196+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""162b8057-e4f8-4859-8f83-8da7233ea390"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
f59c6f5a-c444-462e-8f41-be7736f93031,SingleDeviceAction,1,PENDING,2026-03-13T16:03:01.213+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""f59c6f5a-c444-462e-8f41-be7736f93031"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
f59c6f5a-c444-462e-8f41-be7736f93031,SingleDeviceAction,2,EXECUTE,2026-03-13T16:03:02.230+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""f59c6f5a-c444-462e-8f41-be7736f93031"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
f59c6f5a-c444-462e-8f41-be7736f93031,SingleDeviceAction,3,COMPLETE,2026-03-13T16:03:04.267+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""f59c6f5a-c444-462e-8f41-be7736f93031"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
a46edac7-12c5-4263-8531-5bc3b9d85759,SingleTask,1,PENDING,2026-03-13T16:03:04.275+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""a46edac7-12c5-4263-8531-5bc3b9d85759"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
a46edac7-12c5-4263-8531-5bc3b9d85759,SingleTask,2,EXECUTE,2026-03-13T16:03:05.296+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""a46edac7-12c5-4263-8531-5bc3b9d85759"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
a46edac7-12c5-4263-8531-5bc3b9d85759,SingleTask,3,COMPLETE,2026-03-13T16:03:18.530+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""a46edac7-12c5-4263-8531-5bc3b9d85759"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
8c0a6a04-580d-4edd-b382-735365961c8b,SingleTask,1,PENDING,2026-03-13T16:03:18.538+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""8c0a6a04-580d-4edd-b382-735365961c8b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
8c0a6a04-580d-4edd-b382-735365961c8b,SingleTask,2,EXECUTE,2026-03-13T16:03:19.556+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""8c0a6a04-580d-4edd-b382-735365961c8b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
8c0a6a04-580d-4edd-b382-735365961c8b,SingleTask,3,COMPLETE,2026-03-13T16:03:32.777+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""8c0a6a04-580d-4edd-b382-735365961c8b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
766092cd-f9dd-46a5-8daf-f9820bc8a9a6,SingleDeviceAction,1,PENDING,2026-03-13T16:03:32.801+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""766092cd-f9dd-46a5-8daf-f9820bc8a9a6"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
766092cd-f9dd-46a5-8daf-f9820bc8a9a6,SingleDeviceAction,2,EXECUTE,2026-03-13T16:03:33.817+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""766092cd-f9dd-46a5-8daf-f9820bc8a9a6"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
766092cd-f9dd-46a5-8daf-f9820bc8a9a6,SingleDeviceAction,3,COMPLETE,2026-03-13T16:03:34.831+01:00,"{""Position"": ""0"", ""Results"": ""Success""}",Success,0,"{""id"": ""766092cd-f9dd-46a5-8daf-f9820bc8a9a6"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""Success""}}"
1081c4da-4d7a-4f4d-aa02-ee69f9bd46c6,SingleTask,1,PENDING,2026-03-13T16:03:34.839+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""1081c4da-4d7a-4f4d-aa02-ee69f9bd46c6"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
1081c4da-4d7a-4f4d-aa02-ee69f9bd46c6,SingleTask,2,EXECUTE,2026-03-13T16:03:35.861+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""1081c4da-4d7a-4f4d-aa02-ee69f9bd46c6"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
1081c4da-4d7a-4f4d-aa02-ee69f9bd46c6,SingleTask,3,COMPLETE,2026-03-13T16:03:45.019+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""1081c4da-4d7a-4f4d-aa02-ee69f9bd46c6"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
d2b3b708-534f-49ca-9171-6fac8fa20fe4,SingleTask,1,PENDING,2026-03-13T16:03:45.035+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""d2b3b708-534f-49ca-9171-6fac8fa20fe4"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
d2b3b708-534f-49ca-9171-6fac8fa20fe4,SingleTask,2,EXECUTE,2026-03-13T16:03:46.053+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""d2b3b708-534f-49ca-9171-6fac8fa20fe4"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
d2b3b708-534f-49ca-9171-6fac8fa20fe4,SingleTask,3,COMPLETE,2026-03-13T16:03:54.200+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""d2b3b708-534f-49ca-9171-6fac8fa20fe4"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
28b14bc4-0e3f-4939-b32c-8bc9e690e069,SingleTask,1,PENDING,2026-03-13T16:03:54.217+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""28b14bc4-0e3f-4939-b32c-8bc9e690e069"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
28b14bc4-0e3f-4939-b32c-8bc9e690e069,SingleTask,2,EXECUTE,2026-03-13T16:03:55.234+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""28b14bc4-0e3f-4939-b32c-8bc9e690e069"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
28b14bc4-0e3f-4939-b32c-8bc9e690e069,SingleTask,3,COMPLETE,2026-03-13T16:04:03.370+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""28b14bc4-0e3f-4939-b32c-8bc9e690e069"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
dbf95989-d555-48f7-975e-4a120e068098,SingleTask,1,PENDING,2026-03-13T16:04:03.389+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""dbf95989-d555-48f7-975e-4a120e068098"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
dbf95989-d555-48f7-975e-4a120e068098,SingleTask,2,EXECUTE,2026-03-13T16:04:04.405+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""dbf95989-d555-48f7-975e-4a120e068098"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
dbf95989-d555-48f7-975e-4a120e068098,SingleTask,3,COMPLETE,2026-03-13T16:04:11.511+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""dbf95989-d555-48f7-975e-4a120e068098"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
9fe1d1b8-d4d0-4b3b-81c1-79701209dcc3,SingleTask,1,PENDING,2026-03-13T16:04:11.526+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""9fe1d1b8-d4d0-4b3b-81c1-79701209dcc3"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
9fe1d1b8-d4d0-4b3b-81c1-79701209dcc3,SingleTask,2,EXECUTE,2026-03-13T16:04:12.532+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""9fe1d1b8-d4d0-4b3b-81c1-79701209dcc3"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
9fe1d1b8-d4d0-4b3b-81c1-79701209dcc3,SingleTask,3,COMPLETE,2026-03-13T16:04:19.666+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""9fe1d1b8-d4d0-4b3b-81c1-79701209dcc3"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
15e23e43-b58b-4800-9ea3-fa530a7497ea,SingleTask,1,PENDING,2026-03-13T16:04:19.684+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""15e23e43-b58b-4800-9ea3-fa530a7497ea"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
15e23e43-b58b-4800-9ea3-fa530a7497ea,SingleTask,2,EXECUTE,2026-03-13T16:04:20.703+01:00,"{""Position"": ""0"", ""Results"": """"}",,0,"{""id"": ""15e23e43-b58b-4800-9ea3-fa530a7497ea"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}"
